Model 1 Differences,Model 2 Differences
0.008542000000000001,0.001913999999999999
0.03652,0.203673
0.06769500000000006,0.085229
0.03193200000000007,0.07615600000000011
0.247245,0.06279699999999999
0.08167299999999994,0.154794
0.155697,0.135783
0.628156,0.5025339999999999
0.02636999999999999,0.091985
0.08010099999999998,0.13444100000000003
0.122173,0.159819
0.021203,0.004167000000000004
0.354565,0.430287
0.016381999999999897,0.12416799999999983
0.06294599999999995,0.20584899999999995
0.072517,0.179495
0.10903400000000002,0.178114
0.05540299999999998,0.23883999999999994
0.143216,0.23302900000000004
0.07509499999999991,0.353338
0.012772999999999923,0.17067699999999997
0.613721,0.04954999999999998
0.32048199999999993,0.415628
0.045964000000000005,0.07549
0.33993299999999993,0.262811
0.009624,0.142137
0.07638800000000001,0.0778620000000001
0.010620999999999992,0.084402
0.033773,0.06631499999999999
0.104415,0.092621
0.21733199999999997,0.271879
0.38812100000000005,0.33531900000000003
0.07524200000000003,0.290659
0.01350399999999996,0.27108199999999993
0.459213,0.5112
0.270685,0.5103340000000001
0.022959000000000007,0.37681900000000007
0.008503999999999998,0.08232999999999999
0.048751,0.224516
0.13322099999999998,0.16162100000000001
0.036222000000000004,0.030995999999999996
0.03365499999999999,0.085448
0.081096,0.091117
0.22228,0.49365000000000003
0.44493000000000005,0.5719650000000001
0.04807500000000009,0.1885619999999999
0.05720200000000003,0.036919000000000035
0.09357700000000002,0.093889
0.04745400000000001,0.05093
0.203787,0.271952
0.002351999999999993,0.29284
0.10608899999999988,0.03239799999999993
0.07275,0.044669
0.187413,0.18294900000000003
0.10508299999999998,0.08880199999999999
0.190499,0.17930400000000002
0.021421999999999997,0.0017289999999999806
0.233924,0.259689
0.3027230000000001,0.01808399999999999
0.11130600000000002,0.07157800000000003
0.06333899999999992,0.048395999999999995
0.043288999999999966,0.25218899999999994
0.128695,0.11702800000000013
0.08337499999999998,0.138994
0.08865299999999987,0.090673
0.008364999999999956,0.01418999999999998
0.06134899999999999,0.06077200000000005
0.15784699999999996,0.12976
0.10403299999999999,0.08742
0.058984999999999996,0.208607
0.6397250000000001,0.17262800000000011
0.05241499999999999,0.348686
0.129617,0.084681
0.06479599999999999,0.038394
0.13180900000000004,0.14075500000000002
0.01095500000000002,0.122844
0.0018400000000000083,0.089607
0.016013,0.030876999999999988
0.11096899999999987,0.11401700000000003
0.089948,0.025914000000000006
0.021064,0.028785999999999992
0.014910999999999897,0.03772399999999987
0.118015,0.24312999999999999
0.009754999999999958,0.03602700000000003
0.06221399999999999,0.15509099999999998
0.05311699999999997,0.049076999999999926
0.04071800000000003,0.032416
0.14541300000000001,0.20325899999999997
0.062754,0.063036
0.099105,0.107794
0.200839,0.121809
0.202718,0.192173
0.08113599999999999,0.19159899999999996
0.099761,0.20603100000000002
0.032169,0.00307300000000002
0.07916000000000001,0.113139
0.15993900000000005,0.09461999999999993
0.5025850000000001,0.449423
0.02179999999999993,0.12527199999999994
0.00561600000000001,0.062039999999999984
0.1275259999999998,0.18195099999999986
0.23446299999999998,0.314195
0.14222200000000002,0.07282
0.025436999999999987,0.258839
0.019424,0.008892
0.009306999999999954,0.08623999999999998
0.13126300000000002,0.0787460000000001
0.11621300000000001,0.07936500000000002
0.440449,0.413605
0.09658200000000006,0.23127300000000006
0.4853590000000001,0.20557400000000003
0.16624799999999995,0.143397
0.051454,0.06526
0.09180799999999989,0.07749799999999984
0.18735999999999997,0.020006999999999997
0.07897900000000001,0.11471500000000001
0.122127,0.19952099999999998
0.0496700000000001,0.1268870000000002
0.29070399999999985,0.13843099999999997
0.14708,0.19836299999999996
0.007674000000000014,0.04477700000000001
0.300734,0.264903
0.274937,0.358734
0.24585,0.19823200000000002
0.025150000000000006,0.40138700000000005
0.030772999999999995,0.041507000000000016
0.011851,0.035894
0.013090999999999964,0.31002799999999997
0.010584999999999983,0.023551000000000016
0.16205899999999995,0.35375899999999993
0.29605500000000007,0.34140000000000004
0.168506,0.285098
0.112093,0.157562
0.114256,0.138098
0.196654,0.29031300000000004
0.010794999999999999,0.017083000000000015
0.005962999999999941,0.10903300000000005
0.376742,0.1559919999999999
0.066503,0.04868900000000001
0.202995,0.314281
0.24313799999999997,0.319333
0.342225,0.478556
0.03676199999999996,0.22866600000000004
0.140573,0.19169399999999998
0.029708999999999985,0.020506999999999997
0.022406000000000002,0.094018
0.03388800000000003,0.040400999999999965
0.32796000000000003,0.298245
0.071098,0.332654
0.340429,0.318515
0.052743999999999985,0.176091
0.283289,0.260389
0.18047500000000005,0.11581600000000003
0.09314699999999998,0.12333899999999998
0.751733,0.664384
0.07521800000000001,0.08815600000000001
0.229933,0.166808
0.09314399999999999,0.09236799999999999
0.043659000000000114,0.37120700000000006
0.10695300000000008,0.306454
0.064228,0.12693
0.2819870000000001,0.36842699999999995
0.088955,0.225341
0.031613,0.066201
0.0063630000000000075,0.18539899999999998
0.369749,0.751944
0.101925,0.03808
0.05905199999999999,0.11188299999999995
0.023895,0.015867000000000075
0.05110300000000001,0.055407
0.237985,0.09335199999999999
0.15957100000000002,0.007365
0.10649600000000001,0.138139
0.09354100000000001,0.039087
0.11762499999999998,0.08765100000000003
0.020554000000000003,0.091531
0.36623700000000003,0.18860100000000002
0.294727,0.297553
0.01712699999999999,0.011061999999999989
0.168593,0.110554
0.29123,0.21950499999999995
0.051830000000000015,0.027306999999999998
0.162945,0.20590000000000003
0.02932800000000002,0.077924
0.059796000000000016,0.16065799999999997
0.195368,0.19853400000000002
0.17676100000000017,0.3019930000000002
0.14697800000000005,0.04139400000000004
0.13380800000000004,0.354575
0.24792899999999995,0.30593399999999993
0.237786,0.376266
0.1456,0.20791
0.23374300000000003,0.11049500000000001
0.1917000000000001,0.242371
0.23852799999999996,0.482529
0.0004969999999999974,0.222335
0.23229400000000003,0.171929
0.34251,0.466565
0.35869900000000005,0.37973700000000005
0.008568999999999993,0.05496800000000002
0.17651299999999998,0.09441
0.00012500000000004174,0.05982200000000004
0.03324100000000001,0.093638
0.010465999999999975,0.01428299999999999
0.4415,0.218803
0.027610999999999997,0.148586
0.010945,0.010276
0.046496999999999955,0.04999399999999998
0.046937000000000006,0.06255899999999999
0.176192,0.350126
0.070039,0.317782
0.007105,0.103987
0.058074000000000014,0.015727999999999992
0.10714000000000001,0.350657
0.06769700000000001,0.08926600000000001
0.073837,0.059954
0.129971,0.05994000000000001
0.09325100000000008,0.14337900000000003
0.117729,0.034561999999999996
0.06452499999999999,0.044446
0.36054600000000003,0.413182
0.1877740000000001,0.20325900000000008
0.023100999999999927,0.084391
0.114846,0.01628099999999999
0.195025,0.308043
0.34380200000000016,0.409543
0.053037999999999974,0.28183800000000003
0.242025,0.099267
0.0005849999999999987,0.009239999999999998
0.051764000000000004,0.21347599999999997
0.23721100000000006,0.08748
0.044354000000000005,0.5743320000000001
0.05776999999999999,0.11946999999999997
0.015799000000000007,0.012468000000000035
0.21212,0.171822
0.05621599999999999,0.16118200000000002
0.23617200000000005,0.41281599999999985
0.04223899999999997,0.141129
0.13657199999999992,0.24470800000000015
0.33035900000000007,0.40490100000000007
0.056872000000000006,0.077684
0.1355630000000001,0.03494100000000011
0.015363000000000016,0.05941200000000002
0.04038200000000003,0.17542700000000006
0.205521,0.17446
0.07215100000000002,0.221779
0.07978,0.187508
0.16333999999999999,0.12661499999999998
0.172066,0.22988599999999998
0.148165,0.15148399999999995
0.011498999999999981,0.10420600000000002
0.038681999999999994,0.24315600000000004
0.37021400000000004,0.3751770000000001
0.352483,0.37243400000000004
0.056534,0.024441000000000004
0.09900199999999981,0.24746999999999986
0.151787,0.07341200000000003
0.14801700000000007,0.13792300000000002
0.2870689999999999,0.22474899999999998
0.147994,0.180774
0.06794899999999998,0.16799799999999998
0.01607200000000003,0.216159
0.01965899999999987,0.09708300000000003
0.03283400000000003,0.09804199999999996
0.057669,0.226349
0.14880700000000002,0.103306
0.038489999999999996,0.07846899999999998
0.283119,0.416113
0.065553,0.06403900000000001
0.03464499999999998,0.04373499999999997
0.04258700000000004,0.15032
0.14961800000000003,0.24952400000000002
0.02939999999999998,0.18732700000000002
0.061100000000000015,0.00887400000000002
0.014743000000000006,0.04849899999999999
0.10257799999999995,0.01643399999999995
0.06659900000000002,0.0006020000000000192
0.06391600000000003,0.07818900000000001
0.19376100000000002,0.145287
0.117893,0.140792
0.069359,0.07491
0.07840100000000005,0.001658999999999966
0.086955,0.084725
0.144679,0.16905900000000007
0.011625999999999914,0.14719299999999996
0.04363399999999998,0.019256000000000023
0.161303,0.218889
0.04031800000000002,0.10050799999999999
0.198283,0.30680399999999997
0.05363400000000001,0.091448
0.37451999999999996,0.270668
0.126513,0.06038600000000005
0.009745000000000004,0.01873600000000001
0.09501600000000002,0.230027
0.09687000000000001,0.108124
0.049911,0.015663999999999997
0.18332700000000002,0.100497
0.029794,0.041576
0.14448800000000006,0.046818000000000026
0.033998,0.048773000000000004
0.157798,0.10784200000000001
0.009389999999999999,0.083735
0.02509,0.033761
0.136285,0.10574499999999999
0.17444300000000001,0.16241400000000003
0.136852,0.149465
0.07226500000000002,0.07463399999999998
0.18953299999999995,0.12523199999999995
0.13290199999999996,0.23365400000000003
0.01426700000000003,0.031977000000000144
0.146061,0.14772399999999997
0.30654200000000004,0.28695100000000007
0.010956000000000007,0.021266000000000007
0.030057999999999998,0.006710000000000001
0.02745800000000001,0.120784
0.08201900000000001,0.075618
0.028261,0.009940000000000001
0.348836,0.367801
0.200976,0.206611
0.178996,0.076658
0.15401700000000002,0.099749
0.13889600000000002,0.15929300000000002
0.25834500000000005,0.00186300000000017
0.07989399999999999,0.207041
0.11560100000000001,0.14516500000000004
0.098842,0.078861
0.012956999999999996,0.160381
0.383972,0.24261599999999994
0.07892699999999997,0.062441999999999886
0.07938,0.016082000000000006
0.31808099999999995,0.36171699999999996
0.147172,0.11428
0.005715000000000026,0.11711900000000003
0.018286999999999998,0.03256700000000001
0.04389200000000004,0.07843999999999995
0.174569,0.11412
0.050554000000000016,0.041438000000000016
0.07106499999999999,0.10373500000000002
0.037454999999999995,0.16338
0.14259000000000002,0.119338
0.05737600000000004,0.01726500000000003
0.075271,0.023817000000000005
0.14800099999999983,0.037828000000000195
0.010285000000000016,0.075601
0.19671100000000002,0.235408
0.04122400000000004,0.06850200000000006
0.21421499999999996,0.143377
0.10425300000000015,0.47877900000000007
0.03315299999999999,0.14036200000000004
0.002566999999999986,0.020541000000000004
0.070844,0.006852
0.20549299999999998,0.31759200000000004
0.43064500000000006,0.2021830000000001
0.03386699999999998,0.035797999999999996
0.08011999999999997,0.015152999999999972
0.16711900000000002,0.22506700000000002
0.09786299999999999,0.18976300000000001
0.052017999999999995,0.06386700000000001
0.113149,0.179379
0.173502,0.061977000000000004
0.13119799999999998,0.14648300000000003
0.138891,0.12087500000000007
0.013475999999999988,0.16097099999999998
0.021440000000000126,0.09526900000000005
0.036619,0.048831000000000006
0.243623,0.21402800000000002
0.075538,0.033268
0.17044099999999998,0.12453999999999998
0.228514,0.30617099999999997
0.005102,0.034795
0.16051899999999997,0.14225200000000005
0.076482,0.09984099999999996
0.14732599999999996,0.355409
0.023040999999999978,0.009711999999999943
0.04965699999999999,0.06647499999999999
0.28586100000000003,0.27625900000000003
0.01368999999999998,0.02102900000000002
0.09033400000000003,0.267446
0.019389000000000045,0.12085099999999999
0.07247899999999996,0.22275200000000006
0.15947200000000003,0.04428800000000005
0.07143300000000008,0.02565000000000006
0.019046999999999994,0.025265999999999997
0.038019000000000025,0.07486500000000007
0.05997999999999999,0.12166300000000001
0.041561000000000015,0.102168
0.25899799999999984,0.21085599999999993
0.30074999999999996,0.39639100000000005
0.008035999999999988,0.03817499999999999
0.019564000000000026,0.22806400000000004
0.179696,0.175178
0.09396299999999999,0.199604
0.0024089999999999945,0.075179
0.12248099999999999,0.144453
0.03278300000000001,0.05183600000000002
0.166904,0.119501
0.050207,0.131587
0.12667700000000004,0.019443000000000044
0.16913000000000003,0.070691
0.14766599999999996,0.272158
0.12431899999999996,0.607227
0.09153000000000011,0.13583600000000007
0.080553,0.1215
0.33113000000000004,0.093053
0.07745200000000001,0.047073000000000004
0.02831499999999998,0.17860099999999998
0.149297,0.136165
0.334281,0.381115
0.214378,0.20475300000000002
0.2748590000000001,0.09280500000000003
0.13595199999999996,0.274705
0.0035470000000000224,0.008923000000000014
0.106931,0.28878299999999996
0.00699800000000006,0.11576900000000001
0.39861099999999994,0.249629
0.19005699999999992,0.2655019999999999
0.059433000000000014,0.10366399999999998
0.503198,0.461817
0.028888999999999998,0.111846
0.006633999999999973,0.078822
0.164485,0.361656
0.029691999999999996,0.037701
0.16859499999999983,0.188021
0.09422400000000003,0.360024
0.031915,0.13416799999999998
0.017932000000000003,0.118258
0.17208,0.15354999999999996
0.243917,0.227758
0.22642299999999999,0.180406
0.057654,0.050283
0.541981,0.854279
0.258379,0.23860100000000006
0.01642300000000002,0.09782100000000002
0.011886999999999981,0.03106399999999998
0.21852200000000005,0.33682100000000004
0.017912999999999957,0.06814200000000004
0.09337400000000001,0.259365
0.24651599999999996,0.010909999999999975
0.15137400000000012,0.18220199999999998
0.12448899999999996,0.12863100000000005
0.10409200000000007,0.264389
0.382895,0.35534200000000005
0.26747,0.327809
0.21106500000000006,0.25982400000000005
0.01673399999999997,0.028368000000000004
0.021208999999999978,0.11832199999999998
0.11426900000000001,0.002146000000000002
0.13152999999999998,0.050422999999999996
0.005786000000000069,0.039926999999999935
0.011286999999999991,0.04077699999999998
0.06623599999999996,0.09920599999999996
0.10087199999999999,0.140656
0.252392,0.403498
0.004252999999999993,0.027074
0.30944099999999997,0.36537
0.0007189999999999974,0.051479
0.06783,0.027805999999999997
0.122083,0.00898199999999999
0.5514220000000001,0.662553
0.37757399999999997,0.294651
0.11347,0.069734
0.020637,0.044885
0.17547500000000002,0.464338
0.050629000000000035,0.13725599999999993
0.07864299999999999,0.03434799999999999
0.28612799999999994,0.310554
0.046715,0.001837
0.165057,0.13297400000000004
0.11245499999999997,0.01584599999999997
0.22016900000000006,0.25634
0.11493500000000001,0.29648599999999997
0.010205999999999993,0.016338999999999992
0.40569900000000003,0.18499500000000002
0.22663699999999998,0.302936
0.12380400000000003,0.002027000000000001
0.45710199999999995,0.4200499999999999
0.028656999999999988,0.019428999999999988
0.035169000000000006,0.061753
0.047290000000000006,0.09656199999999998
0.02845299999999995,0.11353099999999994
0.126701,0.188224
0.0034179999999999905,0.071654
0.11607299999999998,0.01646700000000001
0.024904,0.080966
0.13559699999999997,0.09696199999999999
0.019611999999999963,0.2344489999999999
0.06701599999999996,0.10281300000000004
0.150886,0.112231
0.09180500000000003,0.23848599999999998
0.18460000000000004,0.16685899999999998
0.005963999999999969,0.16766099999999995
0.126701,0.137794
0.090833,0.106621
0.323542,0.34841
0.224935,0.11413299999999993
0.10347499999999998,0.019979999999999998
0.168121,0.105362
0.098739,0.054694999999999994
0.16749000000000003,0.24558400000000002
0.35568999999999995,0.32338500000000003
0.0371220000000001,0.017339000000000104
0.11633199999999999,0.09859600000000002
0.00852,0.03309000000000001
0.06454100000000007,0.13091600000000003
0.051608999999999905,0.21158
0.24302100000000004,0.24139299999999997
0.19436900000000001,0.16816800000000004
0.084465,0.0018429999999999974
0.10132699999999994,0.014023000000000008
0.10922199999999993,0.27856100000000006
0.21814199999999995,0.3205699999999999
0.04489100000000001,0.021862999999999994
0.20734399999999997,0.21789399999999998
0.257183,0.194623
0.06219399999999997,0.042140999999999984
0.028263999999999997,0.011925
0.050585000000000005,0.08391000000000001
0.192405,0.15430299999999997
0.13938899999999999,0.3146819999999999
0.15426600000000001,0.02116699999999999
0.157394,0.172971
0.23915200000000003,0.21943400000000002
0.308586,0.383662
0.071478,0.04107799999999999
0.021852000000000038,0.011555999999999955
0.189441,0.215533
0.116317,0.04568099999999997
0.294174,0.204999
0.049798999999999996,0.005206000000000002
0.00726099999999999,0.02867
0.97708,0.681306
0.27279400000000004,0.23087400000000002
0.028899000000000008,0.03328600000000001
0.05868099999999998,0.26404099999999997
0.053711000000000064,0.012444000000000122
0.076418,0.024453999999999997
0.199031,0.26271500000000003
0.003805999999999976,0.075515
0.204851,0.3429
0.06949299999999997,0.13217
0.06881399999999993,0.236286
0.162392,0.14026799999999998
0.027165000000000106,0.072079
0.029371999999999954,0.5796969999999999
0.11955700000000002,0.0018979999999999553
0.136873,0.21951600000000002
0.09165900000000005,0.03781499999999993
0.030917,0.005904999999999994
0.08483200000000002,0.33925800000000006
0.03769800000000001,0.044897999999999993
0.00803899999999999,0.054603999999999986
0.09503800000000001,0.24444099999999996
0.151605,0.43027899999999997
0.025532,0.182361
0.20217099999999993,0.26497999999999994
0.12227099999999999,0.098165
0.383691,0.7294049999999999
0.11950100000000001,0.14676499999999998
0.007196999999999995,0.073766
0.357609,0.29021
0.22846699999999998,0.19344800000000006
0.15584199999999993,0.099553
0.14959699999999998,0.08066699999999993
0.05732899999999996,0.014197000000000015
0.129215,0.13947800000000002
0.13977499999999998,0.12691399999999997
0.103675,0.050347
0.3714519999999999,0.197033
0.017591999999999997,0.04872399999999999
0.06351899999999994,0.09363499999999997
0.13558199999999998,0.202334
0.045533000000000046,0.052232
0.034522000000000025,0.08400700000000003
0.11752300000000002,0.02735599999999999
0.016623,0.027679000000000002
0.11418499999999998,0.09405399999999997
0.19718000000000002,0.190428
0.06949500000000008,0.19900700000000004
0.13017800000000002,0.146588
0.08592299999999997,0.16423200000000004
0.4020800000000001,0.45226299999999997
0.04394699999999996,0.253668
0.11610800000000002,0.144408
0.04981800000000003,0.037302
0.09273599999999999,0.09937200000000002
0.043967,0.029174
0.10083700000000001,0.028425000000000006
0.079123,0.134346
0.003796999999999995,0.09574700000000003
0.06465900000000002,0.150617
0.10140700000000002,0.015430000000000055
0.286103,0.266211
0.171857,0.295349
0.161865,0.13396999999999998
0.03692300000000004,0.23540499999999998
0.280165,0.26524800000000004
0.037964,0.054569999999999994
0.010230000000000072,0.0006300000000000194
0.069139,0.039906000000000004
0.046544,0.06686599999999998
0.05814500000000011,0.14416399999999996
0.159387,0.05032900000000001
0.04519099999999998,0.09380999999999995
0.069204,0.003720000000000001
0.097943,0.269565
0.0066050000000000275,0.01126499999999997
0.1327720000000001,0.019500000000000073
0.155549,0.027929000000000037
0.016118999999999994,0.10376500000000011
0.44145999999999996,0.325847
0.158093,0.143094
0.14026799999999984,0.2844359999999999
0.19462999999999997,0.18240999999999996
0.079871,0.049829999999999985
0.12926700000000002,0.10885900000000004
0.09985499999999997,0.30999199999999993
0.203187,0.10883700000000007
0.095425,0.02273
0.0005979999999999874,0.023451999999999917
0.17328100000000002,0.004593999999999987
0.090116,0.022649
0.08039099999999999,0.061117000000000005
0.18628500000000003,0.021034999999999915
0.09275299999999997,0.28903999999999996
0.045207000000000004,0.03505799999999999
0.00550500000000001,0.092896
0.077908,0.045230000000000006
0.03716800000000009,0.17549900000000007
0.266537,0.0028289999999999704
0.34143599999999996,0.5512239999999999
0.233268,0.35127699999999995
0.10598099999999999,0.03767999999999999
0.02006,0.048347999999999995
0.007959999999999998,0.049921999999999994
0.1584779999999999,0.2382519999999999
0.078538,0.06400700000000001
0.198859,0.09267000000000003
0.07570199999999999,0.06268099999999999
0.072957,0.036684999999999995
0.07107000000000002,0.05599100000000001
0.02592300000000001,0.027188000000000004
0.443019,0.48333899999999996
0.019555999999999907,0.006701999999999986
0.06715700000000002,0.17295900000000008
0.093328,0.068685
0.007582000000000005,0.02798500000000001
0.151723,0.15511799999999998
0.056533,0.076853
0.044624999999999915,0.16126399999999996
0.10416599999999998,0.03235499999999991
0.210855,0.313859
0.02596900000000002,0.016681
0.11469199999999999,0.160762
0.04665599999999992,0.0237170000000001
0.343926,0.220626
0.15368100000000007,0.36932300000000007
0.077219,0.110806
0.08408700000000002,0.10796399999999995
0.362941,0.154847
0.21720200000000006,0.08628500000000006
0.100722,0.075015
0.083976,0.320745
0.20433100000000004,0.17402299999999998
0.41171199999999997,0.10924800000000001
0.33387,0.197384
0.093966,0.02488800000000002
0.22005900000000012,0.23811700000000002
0.050839999999999996,0.0401109999999999
0.149331,0.09379799999999999
0.064276,0.08771200000000001
0.062653,0.058333
0.032777,0.063965
0.18876300000000001,0.26866500000000004
0.41508799999999996,0.33568099999999995
0.09535000000000005,0.15823600000000004
0.0011919999999999709,0.018598999999999977
0.11433399999999994,0.499162
0.19749799999999995,0.056162000000000045
0.06259300000000012,0.057620000000000005
0.10908999999999996,0.04475000000000001
0.041413000000000005,0.040434
0.011277999999999955,0.013429999999999997
0.228638,0.3108249999999999
0.27955699999999994,0.25323599999999996
0.052029000000000006,0.0025199999999999945
0.058331,0.091032
0.07281100000000001,0.243106
0.32513400000000003,0.29991599999999985
0.04112300000000001,0.059925000000000006
0.11601299999999999,0.14890899999999999
0.16025699999999998,0.05386599999999997
0.20157600000000003,0.18402600000000002
0.111344,0.10148499999999999
0.038775,0.148849
0.070865,0.04506199999999999
0.26414699999999997,0.11634000000000005
0.02746900000000002,0.02181099999999997
0.088462,0.062524
0.071638,0.06061699999999999
0.11042,0.02638199999999999
0.0071330000000000005,0.005312999999999998
0.011207000000000078,0.24962400000000007
0.051508,0.014463000000000004
0.06408099999999994,0.038680999999999965
0.09691700000000003,0.03296399999999999
0.11093799999999998,0.07408599999999987
0.139367,0.04644900000000002
0.10716700000000001,0.03480300000000003
0.13421300000000003,0.27936000000000005
0.06693900000000003,0.034235000000000015
0.158028,0.27120900000000003
0.13512199999999996,0.127672
0.023943999999999965,0.016689999999999983
0.009715000000000001,0.016006
0.02138899999999999,0.03447899999999998
0.092613,0.097941
0.04100600000000001,0.098483
0.162626,0.113557
0.868369,0.8648830000000001
0.07064499999999999,0.06208300000000003
0.010463,0.050038
0.22392499999999999,0.152889
0.09920899999999999,0.030976000000000004
0.12825899999999998,0.11017700000000001
0.03458799999999995,0.015031000000000017
0.12138399999999994,0.19857799999999992
0.486464,0.358762
0.2070669999999999,0.17305399999999982
0.102653,0.12246499999999999
0.38489300000000004,0.5844170000000001
0.132597,0.176695
0.222931,0.252746
0.037639,0.059815
0.018429,0.033276
0.06307400000000002,0.16685700000000003
0.17885600000000013,0.15850699999999995
0.05631699999999998,0.0013319999999999999
0.43437000000000003,0.192689
0.359607,0.410934
0.15780799999999995,0.06753600000000004
0.04602600000000001,0.11821499999999999
0.182678,0.23600700000000002
0.295593,0.04393500000000006
0.018284999999999996,0.21361000000000002
0.16189900000000002,0.143401
0.004845000000000002,0.022083
0.10960899999999998,0.06727899999999999
0.49639399999999995,0.594732
0.16335299999999997,0.130067
0.15926099999999999,0.387208
0.02677299999999999,0.011285000000000017
0.013190000000000007,0.04307999999999999
0.045313,0.011352000000000001
0.178068,0.20058899999999996
0.083439,0.077902
0.025310999999999972,0.013876
0.14090799999999992,0.2519159999999999
0.2289110000000001,0.19487300000000007
0.523531,0.13148400000000002
0.11062700000000003,0.021127000000000118
0.028968000000000004,0.004062000000000003
0.027569999999999983,0.16767100000000001
0.067846,0.11894800000000001
0.09104399999999999,0.048974
0.10788700000000001,0.08932100000000004
0.101849,0.041291999999999995
0.023973000000000008,0.012428000000000008
0.03562499999999999,0.061363
0.017988000000000004,0.04023199999999999
0.035855,0.015877000000000002
0.053206,0.011354000000000003
0.35105799999999987,0.42193599999999987
0.060530999999999974,0.008205999999999991
0.10507899999999992,0.25271499999999997
0.00027999999999994696,0.082733
0.03370200000000001,0.08457700000000001
0.16479400000000002,0.15253900000000004
0.18694099999999997,0.215003
0.077214,0.228311
0.21360200000000001,0.10365300000000005
1.123886,1.098002
0.029243999999999992,0.09904600000000002
0.10000300000000001,0.18636599999999998
0.029994999999999994,0.14595900000000006
0.19069199999999997,0.328448
0.02419400000000005,0.19054399999999994
0.1303860000000001,0.10915599999999992
0.16953899999999997,0.11674899999999996
0.3969060000000001,0.38384700000000005
0.791075,0.456522
0.084886,0.296643
0.044466000000000006,0.15479299999999996
0.038587999999999956,0.04420400000000002
0.252034,0.26471599999999995
0.279291,0.181426
0.105126,0.04230199999999998
0.35212600000000005,0.25142600000000004
0.40757699999999997,0.49222499999999997
0.07106399999999996,0.19541600000000003
0.2958019999999999,0.35588699999999995
0.03016299999999994,0.06670599999999993
0.062217999999999996,0.246867
0.13187500000000002,0.11399000000000004
0.017595000000000027,0.264317
0.0411999999999999,0.037439
0.0029489999999999794,0.087726
0.10287400000000002,0.067747
0.21183000000000002,0.195895
0.010284999999999989,0.164246
0.21327699999999994,0.5501129999999999
0.007973,0.114556
0.08658099999999999,0.11088999999999999
0.16049799999999997,0.071469
0.3023950000000001,0.30025100000000005
0.03753999999999991,0.24412899999999993
0.08306899999999999,0.05865500000000001
0.16760399999999998,0.06477199999999994
0.16169199999999995,0.282779
0.31657100000000005,0.06684099999999998
0.07521499999999998,0.110599
0.006242,0.260683
0.04080199999999999,0.114216
0.191391,0.05921
0.24879900000000002,0.20282500000000003
0.004327000000000025,0.129963
0.026739999999999986,0.34665200000000007
